filename,distance,speed,ship_type,distance_category,speed_category,activity,embedding,predicted,true,predicted_numbers,true_numbers,timestamp
/srv/embeddings_clap/Grafton_29187_test/G_29187_2022-10-30_16-52-49_453-656036_Pilot_underway-using-engine_4-8_6010.wav,6010.0,4.8,Pilot,6-7 km,0-8,underway-using-engine,/srv/CLAP/files/Test/G_29187_2022-10-30_16-52-49_453-656036_Pilot_underway-using-engine_4-8_6010.pt,ship at distance 6-7 km with speed speed_category is activity,ship at distance 6-7 km with speed speed_category is activity,6,6,2022-10-30-16-52-49
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-23_11-46-01_493-388009_Dredging_underway-using-engine_12-0_2904.wav,2904.0,12.0,Dredging,2-3 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-02-23_11-46-01_493-388009_Dredging_underway-using-engine_12-0_2904.pt,ship at distance 2-3 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,2,2,2022-02-23-11-46-01
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-07_18-45-20_209-406951_Cargo_underway-using-engine_11-3_5280.wav,5280.0,11.3,Cargo,5-6 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-02-07_18-45-20_209-406951_Cargo_underway-using-engine_11-3_5280.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 5-6 km with speed speed_category is activity,4,5,2022-02-07-18-45-20
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-23_04-46-43_413-718333_Tanker_at-anchor_14-8_6327.wav,6327.0,14.8,Tanker,6-7 km,14+,at-anchor,/srv/CLAP/files/Test/G_15810_2022-02-23_04-46-43_413-718333_Tanker_at-anchor_14-8_6327.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 6-7 km with speed speed_category is activity,4,6,2022-02-23-04-46-43
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-20_23-16-21_97-168771_Tanker_underway-using-engine_13-0_5718.wav,5718.0,13.0,Tanker,5-6 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-20_23-16-21_97-168771_Tanker_underway-using-engine_13-0_5718.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 5-6 km with speed speed_category is activity,5,5,2022-05-20-23-16-21
/srv/embeddings_clap/Grafton_29187_test/G_29187_2022-10-30_22-20-05_530-502123_Cargo_underway-using-engine_15-8_1609.wav,1609.0,15.8,Cargo,1-2 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_29187_2022-10-30_22-20-05_530-502123_Cargo_underway-using-engine_15-8_1609.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 1-2 km with speed speed_category is activity,3,1,2022-10-30-22-20-05
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-01-22_00-00-18_384-894695_Tanker_underway-using-engine_12-7_3058.wav,3058.0,12.7,Tanker,3-4 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-01-22_00-00-18_384-894695_Tanker_underway-using-engine_12-7_3058.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,3,3,2022-01-22-00-00-18
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-10_06-28-59_87-313308_Large-Towing_underway-using-engine_10-0_2418.wav,2418.0,10.0,Large-Towing,2-3 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-10_06-28-59_87-313308_Large-Towing_underway-using-engine_10-0_2418.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,3,2,2022-05-10-06-28-59
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-01-22_18-24-53_270-41226_Tanker_underway-using-engine_12-7_9202.wav,9202.0,12.7,Tanker,9-10 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-01-22_18-24-53_270-41226_Tanker_underway-using-engine_12-7_9202.pt,ship at distance 8-9 km with speed speed_category is activity,ship at distance 9-10 km with speed speed_category is activity,8,9,2022-01-22-18-24-53
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-10_09-27-58_167-185552_Other_underway-using-engine_5-3_2422.wav,2422.0,5.3,Other,2-3 km,0-8,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-10_09-27-58_167-185552_Other_underway-using-engine_5-3_2422.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,4,2,2022-05-10-09-27-58
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-10_01-47-45_45-27707_Pleasure-Craft_underway-using-engine_11-4_2759.wav,2759.0,11.4,Pleasure-Craft,2-3 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-10_01-47-45_45-27707_Pleasure-Craft_underway-using-engine_11-4_2759.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,3,2,2022-05-10-01-47-45
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-04_15-41-15_18-715418_Tanker_underway-using-engine_11-6_2718.wav,2718.0,11.6,Tanker,2-3 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-04_15-41-15_18-715418_Tanker_underway-using-engine_11-6_2718.pt,ship at distance 2-3 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,2,2,2022-05-04-15-41-15
/srv/embeddings_clap/Grafton_29187_test/G_29187_2022-10-30_12-26-55_178-560007_Cargo_underway-using-engine_15-8_4139.wav,4139.0,15.8,Cargo,4-5 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_29187_2022-10-30_12-26-55_178-560007_Cargo_underway-using-engine_15-8_4139.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,3,4,2022-10-30-12-26-55
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-01-22_11-30-41_296-97511_Tanker_underway-using-engine_9-7_7079.wav,7079.0,9.7,Tanker,7-8 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-01-22_11-30-41_296-97511_Tanker_underway-using-engine_9-7_7079.pt,ship at distance 7-8 km with speed speed_category is activity,ship at distance 7-8 km with speed speed_category is activity,7,7,2022-01-22-11-30-41
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-07_01-52-51_71-168526_Tanker_underway-using-engine_1-3_2401.wav,2401.0,1.3,Tanker,2-3 km,0-8,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-02-07_01-52-51_71-168526_Tanker_underway-using-engine_1-3_2401.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,4,2,2022-02-07-01-52-51
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-04-18_10-24-12_32-179026_Cargo_underway-using-engine_10-4_717.wav,717.0,10.4,Cargo,0-1 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-04-18_10-24-12_32-179026_Cargo_underway-using-engine_10-4_717.pt,ship at distance 1-2 km with speed speed_category is activity,ship at distance 0-1 km with speed speed_category is activity,1,0,2022-04-18-10-24-12
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-23_09-02-24_53-173428_Cargo_underway-using-engine_9-0_1737.wav,1737.0,9.0,Cargo,1-2 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-02-23_09-02-24_53-173428_Cargo_underway-using-engine_9-0_1737.pt,ship at distance 0-1 km with speed speed_category is activity,ship at distance 1-2 km with speed speed_category is activity,0,1,2022-02-23-09-02-24
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-01-22_05-07-10_244-281527_Cargo_underway-using-engine_14-8_3772.wav,3772.0,14.8,Cargo,3-4 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-01-22_05-07-10_244-281527_Cargo_underway-using-engine_14-8_3772.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,4,3,2022-01-22-05-07-10
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-07_02-23-32_39-801141_Tanker_underway-using-engine_2-7_4178.wav,4178.0,2.7,Tanker,4-5 km,0-8,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-02-07_02-23-32_39-801141_Tanker_underway-using-engine_2-7_4178.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,5,4,2022-02-07-02-23-32
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-01-22_02-03-05_171-557549_Tanker_underway-using-engine_12-3_3258.wav,3258.0,12.3,Tanker,3-4 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-01-22_02-03-05_171-557549_Tanker_underway-using-engine_12-3_3258.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,4,3,2022-01-22-02-03-05
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-04-18_21-28-58_3-283262_Other_engaged-in-fishing_5-7_5702.wav,5702.0,5.7,Other,5-6 km,0-8,engaged-in-fishing,/srv/CLAP/files/Test/G_15810_2022-04-18_21-28-58_3-283262_Other_engaged-in-fishing_5-7_5702.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 5-6 km with speed speed_category is activity,4,5,2022-04-18-21-28-58
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-07_04-05-49_414-128931_Tanker_underway-using-engine_3-5_3429.wav,3429.0,3.5,Tanker,3-4 km,0-8,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-02-07_04-05-49_414-128931_Tanker_underway-using-engine_3-5_3429.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,5,3,2022-02-07-04-05-49
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-04-18_00-00-19_426-864348_Tanker_underway-using-engine_13-2_4294.wav,4294.0,13.2,Tanker,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-04-18_00-00-19_426-864348_Tanker_underway-using-engine_13-2_4294.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,3,4,2022-04-18-00-00-19
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-04_23-21-27_94-025729_Tanker_underway-using-engine_12-1_5988.wav,5988.0,12.1,Tanker,5-6 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-04_23-21-27_94-025729_Tanker_underway-using-engine_12-1_5988.pt,ship at distance 6-7 km with speed speed_category is activity,ship at distance 5-6 km with speed speed_category is activity,6,5,2022-05-04-23-21-27
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-04_20-48-03_68-578727_Cargo_underway-using-engine_11-2_9496.wav,9496.0,11.2,Cargo,9-10 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-04_20-48-03_68-578727_Cargo_underway-using-engine_11-2_9496.pt,ship at distance 6-7 km with speed speed_category is activity,ship at distance 9-10 km with speed speed_category is activity,6,9,2022-05-04-20-48-03
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-04-18_16-22-09_577-944664_Pleasure-Craft_nan_6-2_2988.wav,2988.0,6.2,Pleasure-Craft,2-3 km,0-8,nan,/srv/CLAP/files/Test/G_15810_2022-04-18_16-22-09_577-944664_Pleasure-Craft_nan_6-2_2988.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,5,2,2022-04-18-16-22-09
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-20_17-43-58_165-533608_Cargo_underway-using-engine_11-8_3608.wav,3608.0,11.8,Cargo,3-4 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-20_17-43-58_165-533608_Cargo_underway-using-engine_11-8_3608.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,4,3,2022-05-20-17-43-58
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-04-18_01-42-38_335-610155_Pilot_underway-using-engine_4-4_4383.wav,4383.0,4.4,Pilot,4-5 km,0-8,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-04-18_01-42-38_335-610155_Pilot_underway-using-engine_4-4_4383.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,4,4,2022-04-18-01-42-38
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-04-18_02-44-00_525-239102_Cargo_underway-using-engine_11-5_4293.wav,4293.0,11.5,Cargo,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-04-18_02-44-00_525-239102_Cargo_underway-using-engine_11-5_4293.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,4,4,2022-04-18-02-44-00
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-01-22_13-02-44_12-496891_Tanker_underway-using-engine_13-7_4565.wav,4565.0,13.7,Tanker,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-01-22_13-02-44_12-496891_Tanker_underway-using-engine_13-7_4565.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,5,4,2022-01-22-13-02-44
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-20_04-21-09_200-617294_Cargo_underway-using-engine_10-3_2147.wav,2147.0,10.3,Cargo,2-3 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-20_04-21-09_200-617294_Cargo_underway-using-engine_10-3_2147.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,4,2,2022-05-20-04-21-09
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-23_18-45-20_515-419424_Fishing_engaged-in-fishing_9-0_436.wav,436.0,9.0,Fishing,0-1 km,5-14,engaged-in-fishing,/srv/CLAP/files/Test/G_15810_2022-02-23_18-45-20_515-419424_Fishing_engaged-in-fishing_9-0_436.pt,ship at distance 1-2 km with speed speed_category is activity,ship at distance 0-1 km with speed speed_category is activity,1,0,2022-02-23-18-45-20
/srv/embeddings_clap/Grafton_28434_test/G_28434_2022-09-13_00-31-03_229-698335_Pilot_moored_4-6_7143.wav,7143.0,4.6,Pilot,7-8 km,0-8,moored,/srv/CLAP/files/Test/G_28434_2022-09-13_00-31-03_229-698335_Pilot_moored_4-6_7143.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 7-8 km with speed speed_category is activity,5,7,2022-09-13-00-31-03
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-04_05-32-44_237-132959_Tanker_underway-using-engine_14-0_6078.wav,6078.0,14.0,Tanker,6-7 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-04_05-32-44_237-132959_Tanker_underway-using-engine_14-0_6078.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 6-7 km with speed speed_category is activity,5,6,2022-05-04-05-32-44
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-04-18_15-41-15_216-372375_Cargo_underway-using-engine_16-5_4197.wav,4197.0,16.5,Cargo,4-5 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-04-18_15-41-15_216-372375_Cargo_underway-using-engine_16-5_4197.pt,ship at distance 2-3 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,2,4,2022-04-18-15-41-15
/srv/embeddings_clap/Grafton_28434_test/G_28434_2022-09-13_04-16-02_137-114103_Cargo_underway-using-engine_17-0_4902.wav,4902.0,17.0,Cargo,4-5 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_28434_2022-09-13_04-16-02_137-114103_Cargo_underway-using-engine_17-0_4902.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,5,4,2022-09-13-04-16-02
/srv/embeddings_clap/Grafton_28434_test/G_28434_2022-09-13_01-06-50_239-866611_Tanker_underway-using-engine_12-4_4961.wav,4961.0,12.4,Tanker,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_28434_2022-09-13_01-06-50_239-866611_Tanker_underway-using-engine_12-4_4961.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,4,4,2022-09-13-01-06-50
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-05-04_17-13-17_300-220313_Tanker_underway-using-engine_14-4_4452.wav,4452.0,14.4,Tanker,4-5 km,14+,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-05-04_17-13-17_300-220313_Tanker_underway-using-engine_14-4_4452.pt,ship at distance 2-3 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,2,4,2022-05-04-17-13-17
/srv/embeddings_clap/Grafton_28434_test/G_28434_2022-09-13_01-52-51_108-276605_Cargo_underway-using-engine_11-2_3846.wav,3846.0,11.2,Cargo,3-4 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_28434_2022-09-13_01-52-51_108-276605_Cargo_underway-using-engine_11-2_3846.pt,ship at distance 5-6 km with speed speed_category is activity,ship at distance 3-4 km with speed speed_category is activity,5,3,2022-09-13-01-52-51
/srv/embeddings_clap/GardenCity_15811_test/G_15811_2022-04-24_09-38-13_225-966992_Tanker_underway-using-engine_12-6_7623.wav,7623.0,12.6,Tanker,7-8 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15811_2022-04-24_09-38-13_225-966992_Tanker_underway-using-engine_12-6_7623.pt,ship at distance 7-8 km with speed speed_category is activity,ship at distance 7-8 km with speed speed_category is activity,7,7,2022-04-24-09-38-13
/srv/embeddings_clap/Grafton_29187_test/G_29187_2022-10-30_08-41-55_499-133207_Tanker_constrained-by-her-draught_12-6_6669.wav,6669.0,12.6,Tanker,6-7 km,5-14,constrained-by-her-draught,/srv/CLAP/files/Test/G_29187_2022-10-30_08-41-55_499-133207_Tanker_constrained-by-her-draught_12-6_6669.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 6-7 km with speed speed_category is activity,3,6,2022-10-30-08-41-55
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-04-18_06-49-26_237-573443_Tanker_underway-using-engine_10-9_4240.wav,4240.0,10.9,Tanker,4-5 km,5-14,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-04-18_06-49-26_237-573443_Tanker_underway-using-engine_10-9_4240.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,3,4,2022-04-18-06-49-26
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-01-22_02-03-04_488-808121_Other_underway-using-engine_1-8_1130.wav,1130.0,1.8,Other,1-2 km,0-8,underway-using-engine,/srv/CLAP/files/Test/G_15810_2022-01-22_02-03-04_488-808121_Other_underway-using-engine_1-8_1130.pt,ship at distance 3-4 km with speed speed_category is activity,ship at distance 1-2 km with speed speed_category is activity,3,1,2022-01-22-02-03-04
/srv/embeddings_clap/Grafton_28434_test/G_28434_2022-09-13_18-35-06_55-742635_Passenger_underway-using-engine_7-8_2441.wav,2441.0,7.8,Passenger,2-3 km,0-8,underway-using-engine,/srv/CLAP/files/Test/G_28434_2022-09-13_18-35-06_55-742635_Passenger_underway-using-engine_7-8_2441.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 2-3 km with speed speed_category is activity,4,2,2022-09-13-18-35-06
/srv/embeddings_clap/Grafton_15810_test/G_15810_2022-02-07_14-39-53_79-327343_Towing_restricted-maneuverability_7-4_4901.wav,4901.0,7.4,Towing,4-5 km,0-8,restricted-maneuverability,/srv/CLAP/files/Test/G_15810_2022-02-07_14-39-53_79-327343_Towing_restricted-maneuverability_7-4_4901.pt,ship at distance 4-5 km with speed speed_category is activity,ship at distance 4-5 km with speed speed_category is activity,4,4,2022-02-07-14-39-53
